,Experience,Age,Disability,EducationLevel,employment_status,Cluster,Governorate,EducationLevel_Bachelor or above,EducationLevel_Middle Diploma,EducationLevel_Secondary or Below,employment_status_Daily worker,employment_status_Housewife,employment_status_Informal worker,employment_status_Self-employed,employment_status_Unemployed,Governorate_Ajloun,Governorate_Al Aqaba,Governorate_Al Kirk,Governorate_Al Mafraq,Governorate_Amman,Governorate_Balqa,Governorate_Irbid,Governorate_Jarash,Governorate_Maadaba,Governorate_Maan,Governorate_Tafileh,Governorate_Zarqa
1141,0,30,No Disability,Bachelor or above,Housewife,2,Amman,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1142,0,50,No Disability,Middle Diploma,Daily worker,2,Zarqa,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1143,0,50,No Disability,Bachelor or above,Housewife,2,Zarqa,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1144,0,50,No Disability,Bachelor or above,Unemployed,2,Al Aqaba,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1145,0,50,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1146,0,30,No Disability,Bachelor or above,Unemployed,2,Tafileh,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1147,0,50,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1148,0,50,No Disability,Middle Diploma,Unemployed,2,Zarqa,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1149,0,60,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1150,0,60,No Disability,Middle Diploma,Unemployed,2,Amman,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1151,0,40,No Disability,Bachelor or above,Housewife,2,Tafileh,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1152,0,30,No Disability,Bachelor or above,Unemployed,2,Al Aqaba,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1153,0,40,No Disability,Bachelor or above,Housewife,2,Al Mafraq,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1154,0,50,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1155,0,40,No Disability,Middle Diploma,Housewife,2,Al Aqaba,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1156,0,60,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1157,0,30,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1158,0,50,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1159,0,30,No Disability,Bachelor or above,Housewife,2,Zarqa,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1160,0,30,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1161,0,30,No Disability,Bachelor or above,Unemployed,2,Amman,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1162,0,40,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1163,0,30,No Disability,Middle Diploma,Housewife,2,Zarqa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1164,0,40,No Disability,Middle Diploma,Unemployed,2,Zarqa,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1165,0,30,No Disability,Bachelor or above,Unemployed,2,Al Aqaba,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1166,0,30,No Disability,Bachelor or above,Housewife,2,Al Kirk,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1167,0,30,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1168,0,40,No Disability,Bachelor or above,Housewife,2,Al Kirk,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1169,0,50,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1170,0,30,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1171,0,30,No Disability,Bachelor or above,Housewife,2,Zarqa,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1172,0,60,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1173,0,40,No Disability,Middle Diploma,Housewife,2,Amman,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1174,0,20,No Disability,Bachelor or above,Housewife,2,Amman,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1175,1,40,No Disability,Secondary or Below,Housewife,2,Irbid,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
